visitorid,itemid,score
763,1449,4.8135
763,1589,4.6203
763,408,4.5582
763,320,4.5511
763,59,4.4822
763,1398,4.4713
763,474,4.4548
763,919,4.4498
763,179,4.4429
763,89,4.4392
764,318,4.6934
764,496,4.506
764,22,4.4357
764,64,4.4277
764,174,4.4248
764,963,4.3774
764,69,4.3661
764,1450,4.2998
764,96,4.2958
764,50,4.2829
765,1512,5.824
765,1558,5.3087
765,1449,5.2529
765,60,5.0571
765,753,5.0503
765,489,5.0257
765,537,5.024
765,1193,5.0175
765,1405,4.9562
765,14,4.9385
766,1449,4.0468
766,1398,4.0422
766,483,3.9851
766,320,3.9736
766,1642,3.9634
766,1589,3.9393
766,59,3.9201
766,474,3.9054
766,1122,3.8952
766,179,3.8942
767,1449,5.055
767,318,5.0492
767,483,5.0228
767,408,5.0174
767,114,5.0099
767,1398,4.9897
767,169,4.9695
767,64,4.9302
767,474,4.9123
767,1642,4.8999
768,64,4.4134
768,178,4.2683
768,169,4.2417
768,963,4.2123
768,98,4.187
768,661,4.1703
768,427,4.1671
768,483,4.1416
768,185,4.1341
768,1142,4.1269
769,126,4.3688
769,963,4.3496
769,694,4.1909
769,64,4.1644
769,483,4.1612
769,178,4.1251
769,1449,4.1243
769,735,4.112
769,507,4.1015
769,1251,4.086
770,1642,5.4437
770,1589,5.4425
770,1449,5.4177
770,1122,5.1511
770,64,5.1348
770,1398,5.1256
770,1131,5.0992
770,963,5.0981
770,1466,5.0847
770,1651,5.0767
771,613,4.9506
771,83,4.6214
771,189,4.6077
771,923,4.5979
771,8,4.5901
771,251,4.5767
771,434,4.5508
771,709,4.5418
771,169,4.5353
771,1129,4.4847
772,318,5.1018
772,1589,5.0926
772,113,5.0631
772,64,5.0215
772,1192,4.9709
772,114,4.97
772,750,4.9677
772,169,4.9536
772,313,4.952
772,22,4.9289
773,1367,4.8092
773,1558,4.6204
773,1449,4.5406
773,1529,4.5212
773,114,4.4979
773,919,4.4952
773,694,4.4696
773,1524,4.4255
773,60,4.4148
773,169,4.3841
774,530,3.064
774,641,3.0131
774,205,3.0066
774,127,2.9946
774,179,2.9789
774,135,2.9709
774,1449,2.9675
774,187,2.9419
774,346,2.9267
774,511,2.9215
775,1449,4.7813
775,114,4.6639
775,344,4.5721
775,1642,4.5598
775,127,4.5316
775,750,4.5281
775,251,4.492
775,318,4.4915
775,302,4.4793
775,272,4.4597
776,114,4.7032
776,169,4.6818
776,1449,4.6807
776,272,4.6656
776,12,4.6418
776,119,4.5479
776,127,4.5455
776,302,4.5223
776,50,4.4451
776,1467,4.3963
777,1589,4.9897
777,936,4.874
777,613,4.8582
777,1450,4.8562
777,793,4.7969
777,515,4.7538
777,50,4.731
777,19,4.7149
777,902,4.7092
777,1137,4.6506
778,1268,4.1108
778,1019,4.1041
778,156,4.0721
778,183,3.959
778,12,3.9401
778,195,3.9295
778,42,3.8776
778,187,3.8442
778,1012,3.8399
778,179,3.8231
779,1169,4.6698
779,394,4.5737
779,385,4.5656
779,83,4.5189
779,966,4.4367
779,50,4.4276
779,64,4.3789
779,173,4.3752
779,465,4.3666
779,1153,4.3251
780,1242,4.6361
780,318,4.5578
780,526,4.4727
780,174,4.471
780,22,4.4506
780,172,4.3908
780,181,4.3818
780,50,4.3777
780,511,4.3664
780,496,4.2721
781,641,5.1195
781,1500,4.8819
781,135,4.8344
781,1142,4.773
781,50,4.7412
781,127,4.729
781,187,4.6449
781,511,4.6241
781,647,4.6164
781,199,4.6138
782,313,3.8891
782,1391,3.8728
782,272,3.8316
782,924,3.7877
782,51,3.7785
782,1662,3.7655
782,318,3.7586
782,1449,3.7363
782,316,3.7262
782,22,3.7106
783,1131,5.3879
783,1368,5.3873
783,1651,5.198
783,1650,5.198
783,1645,5.198
783,1636,5.198
783,1631,5.198
783,1449,5.1566
783,6,5.069
783,1639,5.0187
784,1449,4.8133
784,313,4.7413
784,1589,4.6825
784,302,4.644
784,169,4.5915
784,318,4.5608
784,98,4.5364
784,100,4.5251
784,89,4.5176
784,22,4.5134
785,1589,4.5023
785,1449,4.4936
785,50,4.4728
785,745,4.3984
785,169,4.3562
785,1167,4.3424
785,613,4.2836
785,408,4.2805
785,89,4.2723
785,172,4.2407
786,318,4.8351
786,496,4.7935
786,64,4.6678
786,1450,4.5838
786,483,4.491
786,515,4.4626
786,1398,4.4614
786,357,4.4252
786,603,4.3997
786,520,4.3827
787,313,4.3253
787,1589,4.2973
787,169,4.1147
787,613,4.1051
787,189,4.096
787,22,4.0128
787,113,3.9917
787,318,3.9859
787,272,3.953
787,310,3.9489
788,64,4.3786
788,113,4.322
788,318,4.2728
788,313,4.2436
788,1449,4.2085
788,1589,4.1863
788,22,4.1229
788,1233,4.1197
788,1192,4.0965
788,496,4.0875
789,302,4.5281
789,185,4.487
789,675,4.4787
789,100,4.4008
789,1368,4.3686
789,32,4.3405
789,1142,4.3064
789,182,4.2782
789,915,4.273
789,127,4.2226
790,1449,4.1461
790,313,4.1057
790,22,3.9876
790,98,3.9545
790,318,3.9545
790,1589,3.9351
790,1467,3.9223
790,272,3.8955
790,1063,3.8846
790,64,3.88
791,318,5.0202
791,313,4.9793
791,64,4.9152
791,50,4.7384
791,302,4.7257
791,199,4.6595
791,1192,4.6509
791,520,4.6462
791,408,4.636
791,169,4.6223
792,1642,4.1622
792,1449,4.1318
792,318,4.1268
792,1651,4.1211
792,1650,4.1211
792,1645,4.1211
792,1636,4.1211
792,1631,4.1211
792,50,4.1129
792,97,4.0319
793,1589,4.4147
793,50,4.3208
793,64,4.2448
793,1467,4.2424
793,169,4.2368
793,963,4.1674
793,56,4.1327
793,1169,4.1306
793,1268,4.124
793,1642,4.1107
794,114,5.1658
794,1449,5.126
794,408,5.0209
794,169,4.9588
794,474,4.949
794,1642,4.9481
794,1589,4.9464
794,56,4.9399
794,12,4.884
794,1398,4.8731
795,114,4.1956
795,169,4.1608
795,1589,4.0886
795,1449,4.075
795,408,4.0705
795,516,3.9524
795,119,3.9508
795,1159,3.9445
795,709,3.9415
795,463,3.9404
796,313,4.7484
796,174,4.6673
796,169,4.6533
796,64,4.6401
796,22,4.6197
796,1269,4.5927
796,500,4.5472
796,96,4.5306
796,173,4.5219
796,1064,4.5206
797,50,4.1198
797,181,4.0426
797,172,3.9212
797,954,3.9047
797,174,3.8202
797,173,3.7918
797,169,3.7804
797,1467,3.7765
797,168,3.6631
797,431,3.6412
798,1138,4.2204
798,181,4.1452
798,932,4.122
798,1169,4.1119
798,169,4.0905
798,50,4.0857
798,210,4.0228
798,121,4.0141
798,113,3.9994
798,821,3.99
799,603,4.8465
799,1449,4.8402
799,483,4.8207
799,1398,4.8074
799,318,4.8009
799,114,4.7905
799,408,4.7856
799,657,4.7633
799,1642,4.7629
799,1064,4.7184
800,318,4.6876
800,408,4.556
800,114,4.5242
800,64,4.4437
800,313,4.4379
800,169,4.4212
800,223,4.4105
800,113,4.4104
800,1449,4.3408
800,1642,4.3305
801,11,5.2576
801,64,5.2554
801,1589,5.2106
801,313,5.0589
801,963,5.034
801,813,5.0274
801,246,4.999
801,1467,4.9702
801,318,4.9555
801,520,4.9211
802,1169,4.6916
802,96,4.5803
802,195,4.4452
802,787,4.3791
802,50,4.3626
802,183,4.3602
802,181,4.3501
802,1175,4.3403
802,1612,4.3128
802,22,4.3115
803,1642,4.8234
803,320,4.7804
803,1449,4.7409
803,56,4.7065
803,344,4.6377
803,589,4.6319
803,1129,4.6213
803,474,4.6152
803,340,4.6137
803,853,4.6107
804,169,4.9027
804,114,4.6765
804,408,4.6751
804,1589,4.6392
804,50,4.6183
804,174,4.567
804,173,4.5414
804,64,4.5342
804,1169,4.5289
804,189,4.5209
805,1449,4.7753
805,1642,4.7189
805,745,4.5923
805,302,4.5772
805,512,4.5709
805,463,4.5245
805,1174,4.505
805,896,4.4951
805,114,4.4847
805,652,4.4842
806,408,4.6074
806,50,4.573
806,114,4.4368
806,173,4.4331
806,1398,4.4231
806,1449,4.4209
806,64,4.3948
806,12,4.3867
806,251,4.3753
806,119,4.3746
807,1169,4.8304
807,50,4.8129
807,1138,4.7349
807,181,4.7296
807,613,4.6803
807,174,4.6584
807,172,4.6237
807,1189,4.6138
807,318,4.5605
807,169,4.545
808,318,5.3602
808,205,5.1983
808,1450,5.119
808,936,5.1174
808,12,5.0714
808,272,5.0693
808,96,5.0511
808,909,5.0354
808,114,5.0176
808,357,4.9873
809,114,5.0545
809,313,4.7565
809,187,4.6893
809,12,4.6795
809,127,4.6641
809,408,4.6325
809,272,4.5798
809,357,4.5723
809,169,4.5647
809,56,4.4983
810,50,5.6671
810,1169,5.6078
810,181,5.5467
810,172,5.4523
810,318,5.4
810,613,5.3872
810,1589,5.348
810,169,5.3396
810,1167,5.3311
810,1449,5.3218
811,1589,5.3304
811,189,5.2163
811,947,5.2012
811,1159,5.2007
811,313,5.0426
811,1169,4.9685
811,169,4.9163
811,746,4.8814
811,318,4.8688
811,1531,4.8633
812,313,5.3152
812,169,4.8198
812,1589,4.7896
812,22,4.6999
812,12,4.6933
812,1240,4.5794
812,1159,4.5579
812,1019,4.5251
812,1063,4.5015
812,748,4.4954
813,902,4.5698
813,1642,4.459
813,270,4.413
813,318,4.3791
813,1167,4.3721
813,515,4.3437
813,1116,4.3068
813,19,4.292
813,1639,4.2824
813,1137,4.2646
814,1449,3.7509
814,853,3.7239
814,913,3.6873
814,200,3.5687
814,288,3.5649
814,1589,3.4863
814,53,3.4853
814,98,3.4621
814,219,3.4585
814,56,3.4423
815,408,4.7207
815,318,4.7086
815,64,4.5695
815,22,4.5474
815,1450,4.5184
815,174,4.4775
815,50,4.472
815,496,4.4642
815,963,4.4123
815,172,4.4052
816,313,4.672
816,1169,4.6369
816,385,4.531
816,309,4.4899
816,1016,4.47
816,1605,4.4263
816,147,4.4136
816,1612,4.4075
816,520,4.3911
816,1189,4.3838
817,1589,4.6149
817,1019,4.42
817,96,4.3465
817,12,4.3429
817,169,4.294
817,1268,4.2866
817,195,4.2758
817,56,4.2394
817,173,4.2357
817,64,4.2229
818,613,4.7902
818,56,4.7563
818,408,4.7281
818,169,4.7
818,50,4.6898
818,1129,4.6516
818,1143,4.5836
818,223,4.5793
818,64,4.5643
818,515,4.525
819,114,5.2417
819,1449,5.0479
819,251,5.0454
819,1642,5.0194
819,318,4.9054
819,806,4.8951
819,515,4.8711
819,1398,4.8657
819,340,4.8655
819,179,4.8621
820,357,4.4819
820,318,4.3524
820,302,4.2672
820,192,4.2638
820,127,4.1919
820,98,4.1916
820,11,4.1833
820,47,4.161
820,320,4.1411
820,100,4.1402
821,318,5.2707
821,483,5.0499
821,496,4.9965
821,64,4.9647
821,507,4.9266
821,1398,4.9226
821,1064,4.9021
821,1449,4.8976
821,272,4.8849
821,174,4.8719
822,408,4.4101
822,1449,4.0915
822,114,4.0488
822,1167,3.9493
822,710,3.9238
822,169,3.92
822,969,3.9164
822,228,3.9084
822,1268,3.9057
822,1269,3.9054
823,64,4.9243
823,114,4.9141
823,357,4.912
823,603,4.8838
823,127,4.8726
823,187,4.8684
823,408,4.8606
823,1143,4.8315
823,318,4.8189
823,483,4.8068
824,246,3.8014
824,1589,3.7546
824,268,3.7496
824,313,3.6695
824,6,3.669
824,921,3.6581
824,915,3.5965
824,1368,3.5694
824,166,3.5602
824,793,3.5552
825,1169,4.911
825,313,4.8498
825,169,4.8067
825,1159,4.7746
825,113,4.7681
825,1589,4.7375
825,915,4.6701
825,385,4.663
825,1192,4.6617
825,1189,4.6176
826,1169,4.76
826,1449,4.701
826,96,4.627
826,50,4.5926
826,1589,4.5859
826,1122,4.5432
826,12,4.5129
826,174,4.5128
826,195,4.5021
826,183,4.4948
827,169,4.1661
827,1159,4.1562
827,745,4.1524
827,114,4.1057
827,923,4.1044
827,1449,4.0816
827,1642,4.0299
827,269,4.0075
827,189,3.9989
827,709,3.9791
828,1174,4.2833
828,1642,4.2248
828,512,4.2173
828,1639,4.2137
828,1137,4.1134
828,652,4.046
828,902,4.0131
828,515,4.0083
828,543,3.9765
828,1449,3.9757
829,1449,4.4452
829,483,4.3732
829,474,4.3444
829,114,4.3125
829,119,4.2963
829,408,4.274
829,169,4.2732
829,603,4.2686
829,654,4.2615
829,12,4.252
830,1167,4.724
830,318,4.6918
830,313,4.5452
830,483,4.5444
830,1449,4.5005
830,526,4.4984
830,520,4.4933
830,837,4.4885
830,199,4.4712
830,1450,4.4554
831,114,4.665
831,169,4.6329
831,174,4.5581
831,187,4.5102
831,1467,4.4998
831,357,4.4909
831,313,4.476
831,12,4.4751
831,22,4.4739
831,64,4.4467
832,313,3.9308
832,64,3.7402
832,272,3.6328
832,318,3.6063
832,22,3.5874
832,1589,3.5858
832,963,3.5675
832,127,3.5391
832,924,3.5181
832,69,3.4995
833,1597,4.6941
833,1368,4.5444
833,1019,4.3616
833,1187,4.3186
833,320,4.315
833,1070,4.2959
833,589,4.2944
833,646,4.2538
833,474,4.2385
833,32,4.1978
834,313,4.7945
834,272,4.7427
834,64,4.7188
834,12,4.6995
834,22,4.6395
834,318,4.6354
834,316,4.6098
834,302,4.5575
834,50,4.5534
834,1467,4.5099
835,1449,5.0202
835,318,4.8896
835,694,4.8659
835,1642,4.8061
835,483,4.7993
835,98,4.7742
835,603,4.764
835,197,4.7615
835,64,4.7614
835,1398,4.7537
836,516,4.9721
836,100,4.9116
836,1558,4.8846
836,357,4.8443
836,1449,4.8135
836,1512,4.7825
836,474,4.7553
836,114,4.741
836,127,4.7339
836,654,4.7034
837,887,4.3515
837,1129,4.1966
837,613,4.1775
837,963,4.164
837,64,4.1635
837,958,4.1464
837,50,4.1311
837,496,4.1255
837,289,4.1159
837,408,4.0939
838,318,4.7954
838,1449,4.7602
838,1398,4.7519
838,50,4.7345
838,64,4.6611
838,1642,4.6522
838,1589,4.631
838,1169,4.6269
838,515,4.6198
838,83,4.6145
839,408,4.2898
839,1233,4.254
839,6,4.1496
839,64,4.125
839,1449,4.1028
839,589,4.0885
839,1019,4.082
839,963,4.0685
839,228,4.0283
839,361,4.0276
840,1398,4.8895
840,119,4.8387
840,474,4.8219
840,251,4.7913
840,483,4.7742
840,1449,4.7425
840,100,4.7285
840,657,4.7167
840,603,4.7067
840,169,4.673
841,64,4.9858
841,1589,4.9628
841,313,4.9046
841,1192,4.8273
841,318,4.822
841,1167,4.773
841,408,4.6907
841,1233,4.6835
841,1086,4.6703
841,169,4.636
842,270,4.7587
842,921,4.6775
842,475,4.6721
842,19,4.6593
842,1642,4.6375
842,793,4.6315
842,1137,4.6134
842,904,4.601
842,1097,4.5966
842,114,4.5378
843,183,3.5474
843,169,3.5392
843,50,3.5162
843,1449,3.4231
843,89,3.4048
843,745,3.389
843,1589,3.3635
843,181,3.3387
843,1019,3.3326
843,434,3.3323
844,50,4.367
844,173,4.3542
844,1589,4.3417
844,408,4.3332
844,64,4.3306
844,318,4.2726
844,1467,4.2408
844,1084,4.2358
844,969,4.2312
844,169,4.2244
845,1167,4.9293
845,1233,4.3142
845,286,4.1218
845,707,4.0312
845,1449,4.0273
845,1589,4.0119
845,1192,3.9749
845,690,3.9512
845,1344,3.9484
845,1009,3.9265
846,1449,4.8422
846,515,4.7209
846,613,4.7018
846,12,4.6949
846,483,4.6862
846,487,4.6101
846,50,4.5985
846,1122,4.5923
846,205,4.566
846,174,4.5654
847,1167,4.4963
847,1400,4.1478
847,694,3.966
847,262,3.9539
847,408,3.9516
847,89,3.9347
847,59,3.9165
847,50,3.9053
847,1449,3.8961
847,302,3.892
848,516,5.1117
848,408,5.0674
848,694,5.0597
848,114,5.026
848,657,4.9705
848,493,4.9592
848,1449,4.944
848,603,4.8946
848,1122,4.8878
848,479,4.8687
849,64,5.5315
849,318,5.4716
849,83,5.4601
849,1169,5.3948
849,963,5.3848
849,50,5.2836
849,408,5.2686
849,520,5.2609
849,22,5.2395
849,1122,5.2325
850,174,5.0725
850,496,5.0413
850,378,4.9826
850,1138,4.8804
850,1450,4.8743
850,50,4.8606
850,210,4.8503
850,1189,4.8463
850,1,4.8394
850,1643,4.8383
851,127,4.8494
851,50,4.78
851,318,4.7205
851,64,4.7129
851,408,4.684
851,1143,4.6206
851,1169,4.6191
851,187,4.6123
851,56,4.6108
851,172,4.6091
852,1589,4.7925
852,1169,4.7189
852,169,4.7047
852,173,4.6437
852,189,4.62
852,83,4.5988
852,1159,4.5733
852,10,4.5511
852,613,4.5051
852,168,4.5028
853,57,4.3811
853,880,3.8902
853,423,3.8398
853,318,3.8259
853,1620,3.8205
853,742,3.7931
853,64,3.777
853,482,3.7666
853,96,3.735
853,1450,3.7263
854,320,4.2932
854,1398,4.1616
854,56,4.1289
854,12,4.1275
854,603,4.0989
854,119,4.0954
854,1449,4.0904
854,1022,4.0466
854,474,4.0457
854,179,4.0382
855,1589,3.9639
855,613,3.9323
855,50,3.8862
855,173,3.8673
855,487,3.7474
855,12,3.7297
855,512,3.7209
855,519,3.7181
855,172,3.7048
855,174,3.6973
856,313,4.7448
856,315,4.565
856,272,4.5296
856,114,4.4083
856,12,4.3985
856,357,4.378
856,318,4.3741
856,207,4.3154
856,1589,4.3031
856,515,4.3024
857,1405,4.9795
857,1167,4.9101
857,1558,4.9094
857,463,4.7947
857,1449,4.7793
857,1512,4.7671
857,1062,4.6562
857,707,4.5842
857,694,4.5738
857,611,4.5734
858,320,4.7165
858,127,4.5683
858,1512,4.4692
858,9,4.4655
858,1405,4.4192
858,357,4.3634
858,276,4.3438
858,1099,4.3322
858,1449,4.3318
858,1398,4.3167
859,1589,5.2166
859,313,4.8671
859,515,4.8518
859,12,4.7488
859,272,4.7313
859,64,4.7125
859,1639,4.7015
859,42,4.6884
859,1449,4.6817
859,315,4.644
860,408,4.4045
860,1449,4.4015
860,114,4.3815
860,318,4.1829
860,1642,4.1765
860,302,4.1706
860,511,4.1698
860,50,4.1671
860,169,4.1251
860,251,4.1096
861,694,4.908
861,57,4.9062
861,170,4.9047
861,923,4.7967
861,275,4.7714
861,1449,4.7492
861,318,4.7096
861,1084,4.6857
861,1167,4.6734
861,86,4.6597
862,1589,5.3737
862,1449,5.2948
862,1122,5.2033
862,963,5.1414
862,1169,5.1168
862,50,5.0841
862,169,5.0543
862,64,5.0273
862,408,4.9972
862,1642,4.9542
863,1449,4.8531
863,515,4.6638
863,854,4.6617
863,913,4.6172
863,272,4.5529
863,11,4.5413
863,475,4.5374
863,64,4.524
863,408,4.4849
863,205,4.4736
864,50,4.9235
864,174,4.8662
864,64,4.8634
864,169,4.8462
864,1449,4.8011
864,408,4.7781
864,318,4.7684
864,302,4.7656
864,963,4.7329
864,12,4.698
865,1065,4.4944
865,1240,4.3914
865,1589,4.3895
865,652,4.2592
865,919,4.1497
865,169,4.1363
865,1159,4.0372
865,114,4.0204
865,745,3.9727
865,1154,3.9634
866,884,3.667
866,1126,3.6437
866,14,3.6254
866,1558,3.6246
866,593,3.6021
866,1203,3.5921
866,1286,3.5374
866,604,3.5151
866,482,3.5096
866,428,3.4629
867,114,5.199
867,169,5.0628
867,1449,5.0
867,408,4.9796
867,12,4.8908
867,318,4.8054
867,1589,4.7972
867,168,4.7963
867,50,4.7864
867,89,4.7584
868,169,4.3569
868,1524,4.3171
868,919,4.2754
868,1589,4.2575
868,114,4.2507
868,856,4.2466
868,171,4.2329
868,285,4.1825
868,1065,4.1774
868,1449,4.1743
869,201,4.5723
869,56,4.4676
869,340,4.4198
869,1388,4.3692
869,1137,4.3342
869,1143,4.3031
869,475,4.2822
869,10,4.2317
869,652,4.2309
869,793,4.1987
870,1398,4.3544
870,483,4.2817
870,318,4.2636
870,603,4.2635
870,1642,4.234
870,114,4.2266
870,64,4.2109
870,1589,4.1784
870,515,4.1732
870,50,4.1725
871,183,4.657
871,195,4.5266
871,169,4.5037
871,50,4.4819
871,156,4.4723
871,1589,4.4534
871,915,4.445
871,302,4.4066
871,176,4.3772
871,144,4.3678
872,313,4.2171
872,394,4.2075
872,300,4.0855
872,385,4.0262
872,1169,3.956
872,742,3.9418
872,682,3.9261
872,79,3.9083
872,161,3.8919
872,121,3.8818
873,1138,3.6598
873,69,3.4042
873,866,3.3917
873,326,3.3867
873,313,3.3853
873,280,3.3837
873,1063,3.3
873,22,3.2997
873,300,3.2965
873,121,3.2961
874,1449,4.508
874,114,4.4055
874,127,4.3589
874,357,4.339
874,1642,4.3134
874,318,4.3111
874,483,4.3059
874,511,4.3002
874,119,4.2879
874,23,4.284
875,1449,5.1528
875,127,4.8259
875,1642,4.8112
875,1651,4.7627
875,1650,4.7627
875,1645,4.7627
875,1636,4.7627
875,1631,4.7627
875,56,4.7508
875,1131,4.7335
876,318,4.9019
876,483,4.8851
876,1642,4.8656
876,1449,4.8544
876,1398,4.8382
876,114,4.7814
876,923,4.7666
876,427,4.7019
876,603,4.6928
876,170,4.6671
877,1449,4.8935
877,1589,4.6874
877,114,4.5425
877,169,4.5223
877,1642,4.4915
877,98,4.4853
877,408,4.4697
877,12,4.4502
877,483,4.4303
877,64,4.4104
878,483,4.1759
878,1194,4.1692
878,694,4.0974
878,318,4.0414
878,197,4.0109
878,479,4.0096
878,170,3.9993
878,48,3.9842
878,427,3.9827
878,663,3.9536
879,64,4.5984
879,963,4.4898
879,316,4.3981
879,22,4.3705
879,318,4.3348
879,246,4.2996
879,127,4.2974
879,178,4.2922
879,1450,4.2847
879,211,4.2826
880,318,4.6254
880,64,4.5471
880,56,4.5393
880,302,4.5321
880,127,4.5067
880,1398,4.5048
880,12,4.4992
880,1169,4.4938
880,313,4.484
880,357,4.4803
881,64,4.5178
881,313,4.4502
881,318,4.3633
881,169,4.2742
881,199,4.2616
881,174,4.2478
881,98,4.2165
881,50,4.1998
881,520,4.199
881,408,4.1866
882,318,5.1301
882,408,5.0278
882,174,5.0122
882,169,4.9757
882,50,4.9471
882,64,4.8904
882,496,4.8197
882,511,4.8128
882,313,4.8028
882,114,4.8012
883,1589,4.9376
883,1449,4.9312
883,1592,4.8113
883,56,4.8094
883,1005,4.7627
883,1122,4.7618
883,60,4.7516
883,50,4.7367
883,1656,4.7144
883,1448,4.6897
884,1405,4.9507
884,428,4.7709
884,179,4.6857
884,60,4.6709
884,516,4.6408
884,1398,4.6356
884,59,4.6318
884,1558,4.631
884,1022,4.5975
884,119,4.5782
885,318,4.0269
885,22,3.9788
885,496,3.9468
885,64,3.944
885,313,3.9433
885,1064,3.9182
885,272,3.8697
885,169,3.859
885,174,3.8555
885,83,3.8303
886,1467,4.8175
886,64,4.5446
886,50,4.456
886,169,4.4394
886,318,4.4228
886,313,4.4125
886,173,4.3306
886,302,4.3149
886,357,4.3138
886,12,4.2964
887,763,5.1554
887,507,5.0265
887,174,4.9828
887,963,4.8768
887,634,4.8753
887,50,4.8617
887,1084,4.834
887,1642,4.8301
887,966,4.8201
887,902,4.8177
888,114,5.4102
888,1449,5.3532
888,318,5.2444
888,169,5.228
888,64,5.2278
888,272,5.2189
888,313,5.1585
888,302,5.14
888,1467,5.1128
888,12,5.1024
889,1589,4.6569
889,64,4.415
889,169,4.3628
889,50,4.2456
889,12,4.2264
889,1467,4.1517
889,98,4.14
889,173,4.1337
889,313,4.1087
889,408,4.103
890,483,4.8378
890,474,4.7908
890,1398,4.7757
890,127,4.6925
890,318,4.6814
890,357,4.6682
890,134,4.6653
890,603,4.6499
890,180,4.6354
890,1143,4.6286
891,64,4.9646
891,318,4.9515
891,1589,4.924
891,1449,4.8976
891,1642,4.8703
891,1194,4.863
891,1278,4.8447
891,190,4.8314
891,496,4.7809
891,699,4.7802
892,1589,4.9118
892,483,4.9111
892,1449,4.8855
892,169,4.8847
892,64,4.8654
892,12,4.8311
892,178,4.7902
892,603,4.7651
892,408,4.7565
892,199,4.7516
893,613,4.6627
893,1064,4.5968
893,174,4.5828
893,169,4.5624
893,64,4.5593
893,272,4.5441
893,114,4.5186
893,318,4.5116
893,408,4.5092
893,50,4.5008
894,1449,4.8954
894,1512,4.6851
894,1589,4.5902
894,1398,4.5569
894,1639,4.553
894,1642,4.5402
894,483,4.5194
894,127,4.4618
894,1194,4.4535
894,1122,4.4418
895,50,4.8973
895,169,4.8874
895,318,4.8735
895,114,4.844
895,483,4.843
895,1398,4.8365
895,1589,4.8361
895,1449,4.8333
895,515,4.8021
895,64,4.7877
896,174,4.1106
896,837,4.1103
896,173,4.1097
896,50,4.0737
896,64,4.0729
896,172,4.0518
896,408,4.0367
896,169,4.0354
896,12,3.9516
896,22,3.9515
897,1169,4.9143
897,634,4.8228
897,185,4.6915
897,64,4.6546
897,318,4.6509
897,136,4.5684
897,169,4.5395
897,429,4.5378
897,1063,4.5333
897,427,4.5309
898,1639,4.7722
898,1368,4.7599
898,921,4.7428
898,346,4.6965
898,1449,4.6877
898,1070,4.6482
898,854,4.647
898,1589,4.6204
898,1512,4.6176
898,212,4.5935
899,169,4.6016
899,223,4.4084
899,408,4.3048
899,1064,4.2947
899,64,4.2939
899,945,4.2786
899,1063,4.2349
899,661,4.2161
899,1449,4.2146
899,427,4.2075
900,589,3.9224
900,221,3.7112
900,1193,3.6708
900,169,3.6568
900,1449,3.626
900,48,3.5814
900,272,3.5775
900,12,3.5616
900,745,3.541
900,1512,3.5371
901,1643,4.8208
901,1605,4.7624
901,174,4.7553
901,496,4.7552
901,313,4.6676
901,318,4.6551
901,96,4.5848
901,79,4.5755
901,265,4.5697
901,1450,4.5606
902,613,4.8523
902,496,4.5771
902,132,4.3788
902,515,4.3376
902,419,4.3289
902,143,4.3198
902,318,4.2991
902,191,4.2784
902,8,4.2531
902,1129,4.2365
903,127,4.8046
903,23,4.8035
903,1524,4.7718
903,100,4.7251
903,1367,4.7108
903,192,4.6937
903,169,4.6638
903,1449,4.6609
903,56,4.6461
903,180,4.645
904,924,4.4946
904,316,4.4576
904,899,4.3477
904,143,4.3021
904,1278,4.2988
904,318,4.2667
904,1169,4.2618
904,272,4.2568
904,735,4.219
904,1176,4.2063
905,64,4.3608
905,169,4.2617
905,318,4.23
905,100,4.191
905,302,4.1799
905,1589,4.1593
905,313,4.157
905,223,4.151
905,1039,4.1005
905,191,4.0965
906,1642,4.6155
906,1398,4.6093
906,318,4.5522
906,543,4.5401
906,1450,4.5028
906,64,4.4696
906,1449,4.4671
906,483,4.4595
906,1122,4.4364
906,126,4.399
907,313,5.5408
907,64,5.4876
907,318,5.4174
907,1169,5.3141
907,1589,5.294
907,272,5.2574
907,1449,5.2342
907,963,5.2203
907,735,5.1974
907,22,5.1886
908,318,4.0763
908,1398,4.0331
908,483,4.0242
908,496,3.9368
908,64,3.9245
908,306,3.9185
908,613,3.918
908,498,3.9018
908,132,3.9011
908,50,3.8807
909,1398,5.209
909,1449,5.1345
909,432,5.1107
909,483,5.0914
909,474,5.0636
909,1642,5.0475
909,134,5.0333
909,603,5.0252
909,921,5.0129
909,1169,5.0117
910,318,4.1695
910,357,4.1629
910,64,4.0655
910,119,4.0495
910,127,4.0029
910,302,3.9963
910,12,3.9919
910,1449,3.9722
910,1064,3.9679
910,483,3.9618
911,1398,4.5502
911,1160,4.4653
911,603,4.3974
911,1466,4.3892
911,57,4.3654
911,657,4.3612
911,408,4.3589
911,478,4.3498
911,1589,4.3203
911,1122,4.3105
912,143,4.4315
912,659,4.413
912,136,4.4017
912,318,4.3241
912,1398,4.2514
912,496,4.2357
912,14,4.2265
912,603,4.2173
912,132,4.2166
912,602,4.2103
913,318,4.2722
913,64,4.2466
913,302,4.2174
913,357,4.2122
913,50,4.2078
913,408,4.1902
913,515,4.1622
913,613,4.1394
913,1143,4.1258
913,191,4.1201
914,1278,4.0953
914,143,3.9907
914,643,3.8624
914,190,3.7905
914,1063,3.7898
914,155,3.7588
914,778,3.7362
914,1175,3.7221
914,969,3.7155
914,699,3.7056
915,318,4.1412
915,1039,4.1124
